7609;Nestle33;Нестле каша Шагайка Мультизлаковая Бан/Манго/ЧСмородина Сух М ДП 190гр 1/9;338.0
4515;Nestle33;Нестле каша Шагайка Мультизлаковая Земл/черн/мал Сух М ДП 190гр 1/9;338.0
4508;Nestle33;Нестле каша Шагайка Мультизлаковая Мед/абр/мал Сух М ДП 190гр 1/9;317.0
4506;Nestle33;Нестле каша Мультизлаковая Яблоко/Банан Сух М ДП 220гр 1/9;299.0
4505;Nestle33;Нестле каша Шагайка 5 злаков Ябл/банан/груша Сух М ДП 200гр 1/9;317.0
4504;Nestle33;Нестле каша Шагайка 5 злаков Ябл/земл/перс Сух М ДП 200гр 1/9;338.0
4503;Nestle33;Нестле каша Шагайка 5 злаков Земл/ябл/мал Сух М ДП 200гр 1/9;317.0
4502;Nestle33;Нестле каша Пшеничная Земляника/Яблоко Сух М ДП 220гр 1/9;299.0
4501;Nestle33;Нестле каша Овсяная Яблоко Сух М ДП 220гр 1/9;299.0
2717;Nestle33;Нестле каша Мультизлак Груша/Персик Сух М ДП 220гр 1/9;299.0
2716;Nestle33;Нестле каша Овсяная Груша/Банан Сух М ДП 220гр 1/9;299.0
2708;Nestle33;Нестле каша ПшенТыквБиф б/р 220гр 1/9;240.0
