11878;Yokosun16;Подгузники YokoSun Premium NB (0-5кг) 36шт 1/8;695.0
6232;Yokosun16;Подгузники YokoSun разм.NB (2-5кг) 34шт 1/8;525.0
2527;Yokosun16;Подгузники на липучках  YokoSun ECO  L (9-14кг) 50шт 1/4;999.0
2526;Yokosun16;Подгузники на липучках  YokoSun ECO  M (5-10кг) 60шт 1/4;999.0
2525;Yokosun16;Подгузники на липучках  YokoSun ECO  S (3-6кг) 70шт 1/4;999.0
1877;Yokosun16;Подгузники YokoSun Premium L (9-13кг) 54шт 1/4;1379.0
1876;Yokosun16;Подгузники YokoSun Premium M (5-10кг) 62шт 1/4;1379.0
1875;Yokosun16;Подгузники YokoSun Premium S (3-6кг) 72шт 1/4;1379.0
242;Yokosun16;Подгузники  YokoSun  L (9-13кг) 20шт 1/8;505.0
241;Yokosun16;Подгузники  YokoSun  M (5-10кг) 22шт 1/8;505.0
240;Yokosun16;Подгузники  YokoSun  S (до 6 кг) 26шт 1/8;505.0
237;Yokosun16;Подгузники  YokoSun  XL (12-20 кг) 42шт 1/4;1149.0
236;Yokosun16;Подгузники  YokoSun  S (до 6 кг) 82шт 1/4;1149.0
235;Yokosun16;Подгузники  YokoSun  M (5-10кг) 62шт 1/4;1149.0
234;Yokosun16;Подгузники  YokoSun  L (9-13кг) 54шт 1/4;1149.0
